Full Text Tweet;Datum und Uhrzeit
Umso mehr habe ich mich gefreut, ihn und seine Frau heute nicht nur persönlich kennenlernen zu dürfen, sondern ihm das Große Goldene Ehrenzeichen der Republik Österreich zu verleihen. 2/3 https://t.co/tA8YXzjbeA;14-May-2018 (10:08:44.000000)
"Otto Friedmann Kernberg ist ein renommierter US-amerikanischer Psychiater  &amp; Psychoanalytiker österreichischer Herkunft. Er musste Österreich 1939 nach dem Anschluss mit seiner Familie jüdischer Herkunft verlassen. 1/3 https://t.co/eG9SrA5J35";14-May-2018 (10:07:01.000000)
Das haben aber überhaupt erst jene möglich gemacht, die seit über einem Jahr unsere #Bewegung tragen und uns ihr Vertrauen am 15. Oktober geschenkt haben. Ich bin sehr dankbar dafür und arbeite täglich daran, umzusetzen, was wir versprochen haben. 2/2 https://t.co/t9b5xe5Qko;14-May-2018 (06:30:01.000000)
Es ist eine wunderschöne Aufgabe und große Verantwortung als Bundeskanzler für #Österreich arbeiten zu dürfen und gemeinsam mit der neuen #Bundesregierung für echte #Veränderung im Land zu sorgen. 1/2;14-May-2018 (06:30:00.000000)
#Israel and #Austria enjoy today excellent relations and my government stands ready to further improve our ties wherever possible, be it in politics, economics, science, tourism or technology. Israel celebrates seventy years of it's statehood - and Austria celebrates with it. 2/2;14-May-2018 (05:53:21.000000)
"70 years ago today, on 14 May 1948, David Ben-Gurion declared the establishment of the State of #Israel. While facing many challenges over the decades,the history of the State of Israel is an unparalleled success story &amp; the citizens of Israel are rightly proud of their state.1/2";14-May-2018 (05:53:20.000000)
Ich drücke @ThiemDomi die Daumen für das Finale heute Abend in #Madrid! https://t.co/fLPdFpGpxt;13-May-2018 (14:27:09.000000)
"Mein Gespräch mit dem @focusonline - unter anderem über die neue #Bundesregierung, #Migration &amp; den österreichischen #EU-Ratsvorsitz. https://t.co/a4JVfSQmIj";13-May-2018 (14:04:03.000000)
"Vor einem Jahr habe ich die @volkspartei als Obmann übernommen,sie geöffnet&amp;als Bewegung breiter aufgestellt. Wir haben in d #Regierung einen #Kurswechsel eingeleitet u werden unseren Weg entschlossen weitergehen -auch wenn es bei #Reformen Gegenwind gibt! https://t.co/8mIS2fdp7q";13-May-2018 (11:05:03.000000)
#Migration ist die größte Herausforderung für #Europa - und wird es auch bleiben. Die Änderung der deutschen Linie macht es leichter, an einem Strang zu ziehen. Mehr dazu im @focusonline https://t.co/w2lKVyR2v9;13-May-2018 (09:47:00.000000)
I strongly condemn the horrific church bombings in #Indonesia. My thoughts are with the families and friends of the victims. #Christians and other religious minorities still too often face persecution worldwide. https://t.co/dXvyYXWiN7;13-May-2018 (07:18:14.000000)
I extend my condolences to the families and friends of the victims of the brutal terrorist attack in #Paris. We have to continue our determined fight against #terrorism and #ISIL! //@EmmanuelMacron;13-May-2018 (06:43:27.000000)
"Gratuliere @CesarSampson_ //zum tollen Auftritt &amp; einer großartigen Leistung beim #ESC2018. Gratulation an Israel zum überwältigenden Sieg! @NettaBarzilai #europe";12-May-2018 (22:49:29.000000)
Vielen Dank an alle Pflegerinnen und Pfleger für die wertvolle Arbeit, die ein Altern in Würde in unserem Land möglich macht! 2/2 https://t.co/1NwfIAoYdt;12-May-2018 (15:52:18.000000)
Die Sicherstellung einer menschenwürdigen und hochwertigen Pflege zuhause und in stationären Einrichtungen ist für uns als #Bundesregierung von großer Bedeutung - gerade am heutigen Tag der #Pflege wollen wir das unterstreichen! 1/2;12-May-2018 (15:51:40.000000)
Herzliche Gratulation an @ThiemDomi zum Sieg gegen Rafael #Nadal im Viertelfinale von #Madrid! Eine großartige Leistung!;11-May-2018 (20:11:53.000000)
Herzlichen Glückwunsch an @EmmanuelMacron zum Aachener Karlspreis für seine Vision von einem neuen Europa! Bei Präs. #Macron ist in der Tat großer Wille zur notwendigen Veränderung in der #EU spürbar. Bei vielen Fragen ziehen wir an einem Strang für ein Europa, das schützt.;10-May-2018 (08:13:27.000000)
Gratuliere Franz #Fischler zur Wiederwahl zum Präsidenten d Europäischen @forumalpbach, das sich zu einer wichtigen Plattform d internat. Austauschs zu Zukunftsthemen entwickelt hat. Freue mich,va in Hinblick auf d EU-Ratsvorsitz,auf viele anregende Gespräche auch in diesem Jahr!;09-May-2018 (17:57:30.000000)
Die Europäische Union ist der Garant für Frieden auf unserem Kontinent. #Europatag https://t.co/vv8ZQJzmLw;09-May-2018 (13:58:30.000000)
"Danke an BK aD Wolfgang Schüssel, Benita Ferrero-Waldner, Franz Fischler u @JHahnEU, die die letzten österreichischen #EU-Ratsvorsitze &amp; die damaligen Rahmenbedingungen in #Europa beleuchtet haben - und an den Herausgeber der @welt, @stefanaust, für die Moderation! 3/3 https://t.co/p7V6Fc5mQI";09-May-2018 (12:43:23.000000)
Der #Schengenraum wird nur bestehen können, wenn wir unsere #Außengrenzen ordentlich schützen! Wir wollen den österreichischen #EU-Ratsvorsitz dazu nutzen, um hier Fortschritte in Richtung Vollendung des Schengenraumes zu machen. #eu2018at 2/3;09-May-2018 (12:38:21.000000)
"Am heutigen #Europtag konnten Vizekanzler @HCStracheFP &amp; ich im Gespräch mit @stefanaust über aktuelle Herausforderungen der #EU diskutieren - vor allem auch über die Gefährdung des Schengenraums, der größten Errungenschaft der EU u der Basis für den wirtschaftlichen Erfolg. 1/3 https://t.co/OstyStBQWv";09-May-2018 (12:37:30.000000)
Wir müssen die Errungenschaften der Europäischen Union bewahren, aber gleichzeitig notwendige Veränderungen vorantreiben! #Europatag https://t.co/j5MqRPyYsF;09-May-2018 (06:07:23.000000)
Das Wiener Iran-Abkommen ist sinnvoll, d strengen IAEO Kontrollen haben bislang gewirkt. Die Sorgen d #USA u #Israels sind ernstzunehmen,doch sollten wir sie neben d Abkommen behandeln. Nun müssen wir in d #EU daran arbeiten,dass d Abkommen hält u eine Eskalation verhindert wird.;08-May-2018 (22:00:54.000000)
"Besonders hat mich d Festrede v Arik Brauer, österr Künstler u Holocaust-Überlebender, berührt: ""Verloren hat eine Ideologie, d v vornherein unmenschlich u aggressiv war. Gewonnen hat d allgemeine Bedürfnis, in Frieden zu leben. Gewonnen hat d Demokratie über d Diktatur"" 2/2 https://t.co/lk5wrrYCxA";08-May-2018 (14:51:58.000000)
Heute haben wir der Befreiung vom #Nationalsozialismus und der Beendigung des Zweiten Weltkrieges in #Europa am 8. Mai 1945 gedacht. Es ist ein Tag der Freude, es ist aber auch ein Tag, an dem wir uns unserer Verantwortung stellen müssen. 1/2 https://t.co/2JxQHVjlde;08-May-2018 (14:51:13.000000)
Vielen Dank, lieber @matstrolz, für deinen Einsatz in der Politik in den letzten Jahren - für deine Leidenschaft bei vielen Themen und auch für deine durchaus kritische Stimme. Ich wünsche dir für die Zukunft alles Gute!;07-May-2018 (13:20:01.000000)
Thema waren aber auch die #Indexierung der #Familienbeihilfe-Zahlungen//ins Ausland und die #Atomkraft, wo wir unterschiedliche Ansichten haben.//#Slowakei #Österreich 3/3;07-May-2018 (12:02:59.000000)
Mit dem slowakischen Ministerpräsident #Pellegrini konnte ich heute über die Vorbereitungen für den österreichischen #EU-Ratsvorsitz #eu2018at, das EU-Budget und über #Migration sprechen. 2/3 https://t.co/SpXRs5bqqe;07-May-2018 (12:02:26.000000)
"Vor 25 Jahren haben #Österreich &amp; d #Slowakei d diplomat. Beziehungen aufgenommen. Heute arbeiten wir mit unserem Nachbarn in vielen Fragen eng zusammen, va auch wirtschaftlich. Ö ist zweitgrößter Auslandsinvestor in d Slowakei und dort mit über 2000 Tochterunternehmen aktiv. 1/3";07-May-2018 (12:01:11.000000)
"Ich gratuliere Georg Willi @DenGeorgWilli herzlich zur Wahl zum Bürgermeister von #Innsbruck u wünsche viel Freude &amp; Erfolg bei der Arbeit. Vielen Dank an Christine Oppitz-Plörer @christineIBK, d in den letzten Jahren mit viel Herzblut u Leidenschaft für Innsbruck im Einsatz war!";06-May-2018 (17:40:57.000000)
Es ist zudem unsere Verantwortung,jüd. Leben in Ö aktiv zu unterstützen u entschieden geg jede Form d #Antisemitismus anzukämpfen.Nur wenn Juden uneingeschränkt in Frieden, Freiheit u Sicherheit leben können,kann aus einem 'Niemals vergessen' auch ein 'Nie mehr wieder' werden.3/3;06-May-2018 (12:32:43.000000)
Die Feier ist jedes Jahr berührend und zeigt klar, dass es unser Auftrag ist, am #Gedenken festzuhalten  - meine Generation ist wahrscheinlich die letzte, die Zeitzeugen und Überlebende des #Holocaust noch persönlich kennenlernen kann. 2/3;06-May-2018 (12:30:24.000000)
Bei der heutigen Gedenkfeier in #Mauthausen haben wir der Befreiung des Konzentrationslagers und der Nebenlager, sowie den Opfern des #Nationalsozialismus gedacht. 1/3 https://t.co/XtCP3cihMw;06-May-2018 (12:29:46.000000)
#Österreich braucht ebenfalls #Veränderung, auch wenn es anfänglich Gegenwind geben sollte - dafür sind wir als #Bundesregierung angetreten.;06-May-2018 (10:50:37.000000)
Trotz zahlreicher, teils gewalttätiger Proteste sowie Streiks steht @EmmanuelMacron zu seinen Reformplänen, für die er vor einem Jahr gewählt wurde. Sein Einsatz für Veränderung in #Frankreich und in der #EU verdient Anerkennung!;06-May-2018 (10:50:36.000000)
Wir unterstützen jüdisches Leben in unserem Land aktiv und kämpfen gegen jede Form des #Antisemitismus. Nur wenn #Juden uneingeschränkt in #Frieden, #Freiheit und #Sicherheit leben können, kann aus einem 'Niemals vergessen' auch ein 'Nie mehr wieder' werden. 3/3;06-May-2018 (07:26:43.000000)
"Freue mich auf das Arbeitsgespräch mit MP @netanyahu, um die bilat Beziehungen zu vertiefen &amp; darauf, vor d Weltforum d @AJCGlobal zu sprechen. Ich werde aber auch wieder d #Holocaust-Gedenkstätte @yadvashem besuchen &amp; österreichische Überlebende d #Shoah treffen. @TalyaLador 2/3";06-May-2018 (07:26:01.000000)
"Gemeinsam mit BM #Faßmann werde ich im Juni nach #Israel reisen. #Österreich hat eine besondere historische Verantwortung dabei, die schrecklichen Verbrechen des #Holocaust niemals zu vergessen &amp; ist der Sicherheit Israels und seiner Bürger verpflichtet. 1/3";06-May-2018 (07:25:27.000000)
"Habe mich sehr gefreut, Harald Krüger, CEO d @BMWGroup, zu treffen. Mit ca 7 Mrd € Umsatz &amp; 5.200 Mitarbeitern ist #BMW ein wichtiger Arbeitgeber in Ö. Wir müssen dafür sorgen, dass unser #Standort weiter attraktiv f erfolgr. Unternehmen bleibt &amp; auf Herausforderungen reagieren. https://t.co/hmKzuW1dh8";03-May-2018 (16:21:50.000000)
Mit d Indexierung d #Familienbeihilfe-Zahlungen ins Ausland, d wir als #Bundesregierung diese Woche beschlossen haben, schaffen wir mehr Gerechtigkeit für Familien in Ö. Dabei bekommen wir innerhalb d EU immer mehr Unterstützung, wie nun auch aus #Bayern! https://t.co/ilhzYg3rWF;03-May-2018 (14:22:40.000000)
Der Vorschlag d EU-Kommission für ein neues EU-Budget hat zwar einige positive Ansätze für eine Modernisierung, ist aber weit von einer akzeptablen Lösung entfernt. Unser Ziel muss sein,dass die #EU nach dem #Brexit schlanker, sparsamer u effizienter wird! https://t.co/9YtdcTp7af;02-May-2018 (20:26:03.000000)
Lange diskutiert - jetzt beschlossen: die Indexierung der #Familienbeihilfe-Zahlungen ins #Ausland. Damit sparen wir 100 Millionen Euro im Jahr! https://t.co/fes4reIlH5;02-May-2018 (18:06:12.000000)
Blaming the victims for the unspeakable crime that has been committed against them turns historic facts upside down. Austria considers such statements as entirely unacceptable.;02-May-2018 (14:48:11.000000)
In this context the recent remarks by President Abbas serve as a stark reminder that unfortunately the reversal of perpetrator and victim is still all too common.;02-May-2018 (14:48:10.000000)
On Sunday,the day the Austrian concentration camp Mauthausen was liberated 73 years ago,we will commemorate all victims of the Holocaust. AUT carries a special responsibility, particularly in this important commemorative year, to make sure that we fight all forms of antisemitism.;02-May-2018 (14:48:10.000000)
Die #EU muss sich auf Bereiche fokussieren,wo europ Zusammenarbeit sinnvoll ist: beim Schutz d #Außengrenzen, #Innovation u #Digitalisierung oder #Nachhaltigkeit. Einige Elemente d EK-Vorschlags gehen da in d richtige Richtung,auch bei d Reduktion d #Bürokratie f Fördernehmer.3/3;02-May-2018 (06:06:09.000000)
"Es stehen harte Verhandlungen bevor. Klar ist, d Ergebnis d Verhandlungen muss fair sein &amp;Mehrbelastungen dürfen nicht einseitig alleine v d #Nettozahlern übernommen werden. Wir sind dabei eng abgestimmt mit anderen Nettozahlern wie d #Niederlanden, #Dänemark oder #Schweden. 2/3";02-May-2018 (06:06:00.000000)
Der Vorschlag der #EU-Kommission für ein neues EU-#Budget enthält zwar einige positive Ansätze für eine Modernisierung, ist jedoch noch weit von einer akzeptablen Lösung entfernt. Unser Ziel muss sein, dass die EU nach dem #Brexit schlanker, sparsamer und effizienter wird! 1/3;02-May-2018 (06:05:03.000000)
"Besonders habe ich mich auch über die vielen netten Gespräche &amp; auch berührenden Geschichten der Heimbewohner gefreut! #1Mai #Pflege #Österreich 2/2 https://t.co/WmSgRkW3Dm";01-May-2018 (14:04:48.000000)
Am heutigen 1. Mai war ich im “Haus der Barmherzigkeit” zu Besuch, einem Pflegekrankenhaus in Wien-Ottakring. Dort habe ich denjenigen #Danke gesagt, die auch am #Feiertag arbeiten müssen und so vieles in unserem Land möglich machen. #1Mai #Pflege #Österreich 1/2 https://t.co/paxmgOu30f;01-May-2018 (14:03:57.000000)
Die Politik schafft keine #Jobs, muss aber für die besten Rahmenbedingungen sorgen, damit unser #Standort erfolgreich sein kann. Wir wollen mit einem 7- Punkte-Plan zur #Vollbeschäftigung! Mehr dazu: https://t.co/lV6iCcSuoA @kleinezeitung https://t.co/zHvFmQJAQL;01-May-2018 (09:23:33.000000)
Wir müssen alles tun, damit wir als #Standort wettbewerbsfähig sind. Dazu gehören auch gute Handelsbeziehungen mit Staaten wie den #USA. Gerade als exportorientiertes Land wie #Österreich, wo jeder zweite Arbeitsplatz am #Export hängt, ist das entscheidend. 2/2;01-May-2018 (08:04:25.000000)
"Ich begrüße den weiteren Aufschub von #Strafzöllen der USA gegenüber der #EU. Es muss aber nun eine nachhaltige Lösung gefunden &amp; ein #Handelskrieg mit den #USA, bei dem am Ende nur beide Seiten verlieren würden, vermieden werden. 1/2";01-May-2018 (08:04:13.000000)
Wir beheben Schwächen im System und bauen unsere Stärken aus. #Vollbeschäftigung ist immer noch das Fundament für das beste #Sozialsystem. @HCStracheFP 2/2 https://t.co/3YNgojwJ7F;01-May-2018 (06:37:38.000000)
Es sind die mutigen #Unternehmen und die fleißigen #Mitarbeiter und nicht die Politik, die Jobs sichern und neue schaffen! Es ist aber unser Anspruch, für die besten #Rahmenbedingungen zu sorgen. @HCStracheFP 1/2;01-May-2018 (06:36:54.000000)
I look forward to welcoming UN Secretary General @antonioguterres in Austria. We are proud of hosting one of the four UN headquarters in Vienna. https://t.co/glPPqJ5nQ5;30-Apr-2018 (19:02:23.000000)
Markus Pichler, Geschäftsführer von @sooesterreich, erzählt über den Sportleraustausch zwischen #Österreich und den #VAE, wo 2019 in #AbuDhabi die Special Olympics Summer Games stattfinden.#specialolympics https://t.co/W4IUaxg4L6;30-Apr-2018 (15:32:46.000000)
Die VAMED Gruppe ist seit 2007 im arabischen Raum aktiv. Andrea Raffaseder, Mitglied des Vorstandes, gibt hier einen Überblick über die aktuellen Projekte von #VAMED in den #VAE, speziell in #AbuDhabi: https://t.co/2V3Ors7UWj;30-Apr-2018 (14:52:46.000000)
"Eike Schmidt, Kunsthistoriker und baldiger Leiter des Kunsthistorischen Museums in Wien, über die Bedeutung des kulturellen Austausches zwischen #Österreich &amp; den Vereinigten Arabischen Emiraten und den Besuch des #Louvre in #AbuDhabi. https://t.co/zh3lrJCpmp";30-Apr-2018 (13:26:04.000000)
Lange wurde darüber diskutiert - jetzt wird gehandelt und die Anpassung der #Familienbeihilfe-Zahlungen ins Ausland am Mittwoch im #Ministerrat beschlossen. Mehr Infos: https://t.co/6PSajTSHp5 https://t.co/itwZ1cWZwx;30-Apr-2018 (12:53:26.000000)
"Die Leistungen d #Behindertensportler sind in vielerlei Hinsicht immer wieder herausragend u bewundernswert. Es ist mir daher ein besonderes Anliegen,d erfolgreichen Athletinnen&amp;Athleten mit #Behinderung als #Vorbilder auch in Zukunft noch stärker vor d Vorhang zu holen.2/2";29-Apr-2018 (19:41:46.000000)
Auch Sport war heute wichtiges Thema in #AbuDhabi, wo 2019 d Special Olympics World Summer Games stattfinden werden -2017 war Ö Gastgeber.Gem mit @sooesterreich u Kira #Grünberg haben wir d Special Olympics Fußballteam nach Ö zum Training eingeladen!Wir freuen uns auf d Gäste!1/2 https://t.co/xwtIFgvkjZ;29-Apr-2018 (19:39:43.000000)
Mit der Reise in die Vereinigten Arabischen Emirate wollen wir die Beziehungen zwischen unseren Ländern stärken - vor allem auch die wirtschaftliche Zusammenarbeit, um #Arbeitsplätze in #Österreich zu sichern. #AbuDhabi https://t.co/rdaw1xcMJb;29-Apr-2018 (17:33:16.000000)
Zurzeit kümmert sich die #VAMED in den Vereinigten Arabischen Emiraten um Planung, Bau und Ausstattung von drei Krankenhäusern. 2/2;29-Apr-2018 (17:31:47.000000)
Bei unseren Terminen in #AbuDhabi wurden von Unternehmen auch viele Verträge unterzeichnet, um Projekte zu realisieren - unter anderem auch von der #VAMED, die seit 2007 im arabischen Raum vertreten ist.1/2 https://t.co/wL9kMlmOK9;29-Apr-2018 (17:31:31.000000)
Freue mich, dass wir auch im Kultur- und Sportbereich eine engere Zusammenarbeit vereinbaren konnten und die Special Olympics Fußballmannschaft der #VAE zum gemeinsamen Training nach #Österreich kommen wird. Mehr Infos zur Reise: https://t.co/3yEvQPXqbe 4/4;29-Apr-2018 (11:53:27.000000)
Neben wirtschaftlichen Themen habe ich mit  #Kronprinz Mohammed bin Zayed bin Sultan Al-Nahyan auch aktuelle politische Fragen wie den Kampf gegen den #IS thematisiert. 3/4;29-Apr-2018 (11:51:49.000000)
Durch das Engagement der österreichischen Unternehmen in den Vereinigten Arabischen Emiraten, dem #Export und dem #Tourismus werden viele #Arbeitsplätze in #Österreich gesichert! #AbuDhabi 2/4;29-Apr-2018 (11:51:21.000000)
Bei meinem Gespräch mit #Kronprinz Mohammed bin Zayed bin Sultan Al-Nahyan in #AbuDhabi ging es um den Ausbau der wirtschaftlichen Beziehungen - die #VAE sind unser wichtigster #Handelspartner in der #Golfregion. 1/4 https://t.co/HDNiXoqlLe;29-Apr-2018 (11:50:45.000000)
"425.000 Nächtigungen gab es 2017 in #Österreich allein aus den Vereinigten Arabischen Emiraten. Wir wollen die Beziehungen ausbauen, den Tourismus stärken &amp; so Arbeitsplätze in unserem Land sichern! @ElliKoestinger https://t.co/ApH7IrUlNE";29-Apr-2018 (11:24:36.000000)
Lange wurde darüber diskutiert - jetzt wird gehandelt: diese Woche beschließen wir als #Bundesregierung die Indexierung der #Familienbeihilfe-Zahlungen ins Ausland. Vielen Dank an #Familienministerin Juliane Bogner-Strauß für den Einsatz! https://t.co/LjRgTSoZh1;29-Apr-2018 (09:34:38.000000)
".@MinPres Mark Rutte &amp; ich ziehen bei vielen Themen an einem Strang - als #Nettozahler bei den Verhandlungen zum neuen Mehrjährigen Finanzrahmen, bei der #Reform der Eurozone &amp; beim #Freihandel. 2/2";28-Apr-2018 (15:50:11.000000)
Mein Interview mit @CarolineGruyter von @nrc: https://t.co/RjoWTBUZ1i 1/2;28-Apr-2018 (15:49:20.000000)
"Gemeinsam mit BM #Schramböck &amp; vielen österreichischen Unternehmen sind wir heute auf dem Weg nach #AbuDhabi um die Handelsbeziehungen mit unserem wichtigsten Wirtschaftspartner in der Golfregion auszubauen. https://t.co/NLcjBdYUuB";28-Apr-2018 (13:17:31.000000)
Heute haben wir vor allem auch über die Vorbereitungen für den österreichischen #EU-Ratsvorsitz und die Schwerpunkte unseres Vorsitzes gesprochen. Werden auch hier gut zusammenarbeiten. @ManfredWeber #eu2018at 2/2;27-Apr-2018 (13:41:35.000000)
War schön, @ManfredWeber heute in #Wien wiederzusehen. Wir ziehen bei vielen Themen an einem Strang und sind starke Partner, wenn es um europäische Themen geht, wie beim Schutz der #EU-Außengrenzen oder dem EU-Budget. 1/2 https://t.co/CAlxcAsVOA;27-Apr-2018 (13:41:18.000000)
"In #Österreich gibt es zu viel #Bürokratie &amp; #Regulierung. Als #Bundesregierung kämpfen wir dagegen an und streichen im ersten Schritt 2500 Vorschriften, die nicht mehr zeitgemäß sind, ersatzlos. Mehr Infos unter: https://t.co/6um0L60o1z https://t.co/eAXWCoWRyR";27-Apr-2018 (12:16:58.000000)
Gemeinsam mit VK @HCStracheFP u BM Josef #Moser habe ich unsere Pläne zur #Deregulierung vorgestellt. In einem ersten Schritt werden nun insg. 2.500 unnötige Gesetze u Verordnungen ersatzlos gestrichen,um mehr Freiraum zu schaffen. Mehr Infos dazu hier: https://t.co/q8J8qHkEKz https://t.co/gOYAPBMkjA;27-Apr-2018 (11:49:40.000000)
"#Österreich hat ein Problem mit überbordender #Bürokratie. Wir haben als #Bundesregierung das klare Ziel dagegen anzukämpfen. Sinnlose Regeln werden gestrichen und #Behördenwege müssen vereinfacht werden, um das #Service für Bürger &amp; Unternehmen zu verbessern. 1/2";27-Apr-2018 (10:44:08.000000)
"Vor über 30 Jahren ereignete sich die Reaktor-Katastrophe von #Tschernobyl. Ein Anlass, um einmal mehr zu betonen, dass #Österreich #Atomkraft klar ablehnt, weiter dagegen ankämpfen wird &amp; alles dafür tun wird, auch andere zu überzeugen, auszusteigen!";26-Apr-2018 (15:12:37.000000)
"Gemeinsam mit #Frauenministerin Juliane Bogner-Strauß konnte ich heute am #GirlsDay vielen Mädchen einen Einblick in die Arbeit im #Bundeskanzleramt geben &amp; viele Fragen beantworten. Eine großartige Aktion, bei der ich jedes Jahr auch immer gerne persönlich dabei bin! https://t.co/10JRIyX1W4";26-Apr-2018 (12:33:15.000000)
Ich wünsche unserer Außenministerin @Karin_Kneissl eine schnelle Genesung. Hoffe, sie ist bald wieder im Einsatz und so aktiv wie bisher - freue mich auf ein baldiges Wiedersehen! https://t.co/MmJyeWj5B6;26-Apr-2018 (10:54:38.000000)
"Danke an BM #Schramböck, BM @norbertghofer, BM #Moser &amp; BM @ElliKoestinger. Alle Infos zum heutigen #Ministerrat unter: https://t.co/eX4caGo9Pm 3/3 https://t.co/eyhhWHH0vW";25-Apr-2018 (14:01:05.000000)
"Die wichtigsten Punkte: Für d #Standort wichtige Verfahren können künftig verkürzt werden;mit der 5G-Strategie legen wir den Grundstein für weitere Digitalisierungsschritte und durch die #Rechtsbereinigung streichen wir 2500 v 5000 Vorschriften, die nicht mehr zeitgemäß sind. 2/3";25-Apr-2018 (13:44:25.000000)
Wir wollen echte #Veränderung für #Österreich und vor allem wollen wir unseren Standort stärken, um im internationalen Wettbewerb auch weiterhin mithalten zu können. Im #Ministerrat haben wir heute dazu wichtige Maßnahmen beschlossen.1/3;25-Apr-2018 (13:41:28.000000)
Wir haben heute eine Verantwortung gegenüber jenen, die vertrieben wurden und die keiner mehr zurückgeholt hat. Eric #Kandel verkörpert als Mahner der Republik den Blick zurück und als erfolgreicher Wissenschaftler und Vorbild den Blick nach vorne! 2/2 https://t.co/YoDsdL9FDo;25-Apr-2018 (06:42:11.000000)
Neurowissenschaftler Eric #Kandel ist einer der ganz wenigen lebenden #Nobelpreisträger mit Wurzeln in #Österreich. Ich gratuliere herzlich zur Verleihung der Ehrendoktorwürde durch die @MedUni_Wien! 1/2 https://t.co/wje8xCt4dP https://t.co/vkQcJ4kpYJ;25-Apr-2018 (06:37:26.000000)
Alle Infos zur Pressekonferenz mit Vizekanzler @HCStracheFP hier: https://t.co/iXcmAeds3D 2/2;24-Apr-2018 (10:30:07.000000)
Heute konnte ich gem mit VK @HCStracheFP unsere Pläne bis zum Sommer vorstellen. Wir wollen d Mindestsicherung reformieren, d Verwaltung modernisieren u überbordende Regulierung bekämpfen, sowie d Reform d Sozialversicherungsträger angehen. 1/2;24-Apr-2018 (10:28:55.000000)
Wir sind angetreten, um als #Bundesregierung gegen überbordende #Regulierung anzukämpfen und wieder mehr Freiräume zu schaffen! @HCStracheFP Die gesamte heutige Pressekonferenz gibt es hier: https://t.co/c87ipAdjqG https://t.co/c96Zb6ubCT;24-Apr-2018 (10:17:31.000000)
"In den ersten 100 Tagen haben wir als neue #Bundesregierung vieles geschafft: wir konnten einen Kurswechsel einleiten &amp; d Schuldenpolitik nach 60 Jahren beenden, sowie Projekte, wie d Familienbonus, d Uni-Finanzierung, d #Deutschklassen &amp; mehr #Polizisten, umsetzen. @HCStracheFP";24-Apr-2018 (10:02:43.000000)
Deeply saddened by the news on the horrific incident in #Toronto that killed 10 people and left injured 15 more, I want to express my most sincere condolences. Our thoughts and prayers are with the victims and those who lost loved ones. @JustinTrudeau;24-Apr-2018 (06:45:00.000000)
"Habe mich sehr gefreut das Team des @roteskreuzat, Präsident Gerald #Schöpfer &amp; GS @werkerschbaum, zu treffen. Das Rote Kreuz leistet einen großartigen Beitrag für unser Zusammenleben in Österreich und hilft mit unzähligen Ehrenamtlichen Menschen in Not. https://t.co/YqBHgFqeUz";23-Apr-2018 (17:42:31.000000)
"Herzliche Gratulation an LH Wilfried #Haslauer &amp; sein Team zu diesem sensationellen Ergebnis! Es ist ein klarer Auftrag an die @OEVP_Salzburg weiterhin Verantwortung zu übernehmen. Das gibt uns viel Rückenwind für unsere Arbeit auf Bundesebene! https://t.co/lVIO8SFnEu";22-Apr-2018 (15:22:14.000000)
Gerade auf dem Weg nach #Salzburg, um gemeinsam mit Wilfried #Haslauer und den vielen Unterstützern das Landtagswahlergebnis abzuwarten. Schon jetzt ein Danke an alle, die für die @volkspartei im Einsatz waren! https://t.co/9cR2JWgTEp;22-Apr-2018 (12:44:38.000000)
Congratulations to @MatejTonin who has just been elected Chairman of @NovaSlovenija, one of our @EPP sister parties in #Slovenia!;21-Apr-2018 (13:16:16.000000)
Mein gestriges Gespräch mit @corinnamilborn gibt es hier: https://t.co/gUjTSzs3lv 2/2 https://t.co/2bBZRDMCGB;20-Apr-2018 (20:57:41.000000)
"Herzliche Gratulation an Markus #Breitenecker &amp; das Team von @puls4 zum erfolgreichen @4Gamechanger Festival in Wien mit vielen beeindruckenden Speakern und guten Diskussionen über die Chancen &amp; Herausforderungen der #Digitalisierung. 1/2";20-Apr-2018 (20:56:12.000000)
Ich schätze Landeshauptmann Wilfried #Haslauer sehr, vor allem für seinen sachlichen Stil in der Politik. Ich hoffe, dass er und sein Team am Sonntag das Vertrauen geschenkt bekommen, das sie sich verdient haben! #Salzburg https://t.co/fxZaBGTUnX;20-Apr-2018 (09:22:21.000000)
Ich bin fest entschlossen, türkische Wahlkampfauftritte in #Österreich zu unterbinden. Sie sind mit unserem Demokratieverständnis unvereinbar! https://t.co/qLWgyy6xJZ;20-Apr-2018 (08:30:10.000000)
"Wir beenden nach 60 Jahren die #Schuldenpolitik &amp; investieren mehr in #Pflege, #Sicherheit &amp; #Bildung, und tun damit das, wofür wir gewählt wurden. #Budget 2/2";19-Apr-2018 (21:19:00.000000)
Das Parlament @OeParl hat heute das Doppelbudget beschlossen. Wir freuen uns, damit nun #Veränderung in #Österreich zu ermöglichen. #Budget 1/2;19-Apr-2018 (21:17:11.000000)
Auftakt zum Endspurt: Ich wünsche LH Wilfried #Haslauer und dem gesamten Team der @OEVP_Salzburg viel Kraft für die letzten intensiven Tage. Schon jetzt ein herzliches Danke für den großartigen Einsatz aller Wahlhelfer! https://t.co/TQh7dHorhf;19-Apr-2018 (10:06:12.000000)
"Ich war heute in #Salzburg unterwegs. Man spürt vor allem die positive Stimmung gegenüber LH Wilfried #Haslauer &amp; seiner Arbeit für Salzburg! Viel Kraft für den Endspurt bis zum Wahlsonntag! https://t.co/JM67kvFnQA";18-Apr-2018 (20:58:55.000000)
